area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;eqt19a011;eqt19a021;eqt19a012;eqt19a022;eqt19a013;eqt19a023;eqt19a014;eqt19a024;eqt19a015;eqt19a025;eqt19a016;eqt19a026;vi20;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;110150;017203;054;03;1;3;1;2;2;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;1112;67,2854904183551;110150017203;11015001720305403;110150017203054031;202507
1;110150;017203;054;04;1;3;2;1;1;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;2;2; ;2; ;1;3;1;3;1;1;1;1112;67,2854904183551;110150017203;11015001720305404;110150017203054041;202507
1;110150;017203;054;05;1;3;2;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;1;80;2; ;2; ;2; ;1;2;2; ;2; ;1;3;1;3;1;1;1;1112;67,2854904183551;110150017203;11015001720305405;110150017203054051;202507
1;110150;017203;054;06;1;3;5;3;2;5;2;4;2;3;3;0;1;1;1; ; ;1; ; ;1;2;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;6;1;4;2; ;1;1112;67,2854904183551;110150017203;11015001720305406;110150017203054061;202507
1;110150;017203;054;07;1;3;1;1;1;2;1;1;1;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;2;2; ;2; ;2; ;1;40;1;100;2; ;2; ;1;3;2; ;1;1;1;5;1;5;1;2;1;1112;67,2854904183551;110150017203;11015001720305407;110150017203054071;202507
1;110150;018302;071;01;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;2;2; ;1;40;2; ;1;40;2; ;2; ;2; ;1;3;1;2;1;1;1;2;1;2;1;3;1;1113;216,936697634662;110150018302;11015001830207101;110150018302071011;202507
1;110150;018302;071;03;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;2; ;2; ;1;1;2;1113;216,936697634662;110150018302;11015001830207103;110150018302071031;202507
1;110150;018302;071;04;1;1;3;2;1;2;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;2;1;2;1;75;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;2; ;1;1113;216,936697634662;110150018302;11015001830207104;110150018302071041;202507
1;110150;018302;071;05;1;1;2;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;2; ;1;2;1;2;1;1;1;1113;216,936697634662;110150018302;11015001830207105;110150018302071051;202507
1;110150;018302;071;06;1;1;3;2;1;5;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;2;1;2;1;80;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;2; ;1;1113;216,936697634662;110150018302;11015001830207106;110150018302071061;202507
1;110150;018302;071;07;1;1;2;2;1;2;1;3;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;5;1;5;1;1;1;1113;216,936697634662;110150018302;11015001830207107;110150018302071071;202507
1;110150;018302;071;08;1;1;3;2;1;2;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;80;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;2; ;1;1113;216,936697634662;110150018302;11015001830207108;110150018302071081;202507
1;110150;018803;068;01;1;1;1;4;1;2;1;2;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;1;1;1;2; ;1;2;1;2;1;2;1;1113;189,38713573683;110150018803;11015001880306801;110150018803068011;202507
1;110150;018803;068;02;1;1;1;2;1;1;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;1;1;1;4;1;4;1;2;1;1113;189,38713573683;110150018803;11015001880306802;110150018803068021;202507
1;110150;018803;068;03;1;1;2;2;1;3;1;1;1;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;2;1;1113;189,38713573683;110150018803;11015001880306803;110150018803068031;202507
1;110150;018803;068;04;1;1;2;2;1;5;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;2; ;2; ;2;1113;189,38713573683;110150018803;11015001880306804;110150018803068041;202507
1;110150;018803;068;05;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;160; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;1113;189,38713573683;110150018803;11015001880306805;110150018803068051;202507
1;110150;018803;068;07;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;1;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2; ;1;2;1;1;2; ;1;2;1;2;1;1;1;1113;189,38713573683;110150018803;11015001880306807;110150018803068071;202507
1;110150;018803;068;10;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;1;1;1;3;1;3;2; ;1;1113;189,38713573683;110150018803;11015001880306810;110150018803068101;202507
1;110150;021804;068;01;1;1;1;1;2;2;2;1;1;1;0;0;2;1;1; ; ;1; ; ;1;1;1;2;3;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;2; ;1;1113;487,114606184937;110150021804;11015002180406801;110150021804068011;202507
1;110150;021804;068;02;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;1;2;2;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;1;1;1113;487,114606184937;110150021804;11015002180406802;110150021804068021;202507
1;110150;021804;068;05;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;3;1;3;1;2;1;1113;487,114606184937;110150021804;11015002180406805;110150021804068051;202507
1;110150;021804;068;06;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;1;1113;487,114606184937;110150021804;11015002180406806;110150021804068061;202507
1;110150;021804;068;07;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2; ;2; ;1;2;1;2;1;2;1;1113;487,114606184937;110150021804;11015002180406807;110150021804068071;202507
1;110150;021804;068;08;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;2;2;1;170;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;1113;487,114606184937;110150021804;11015002180406808;110150021804068081;202507
1;110150;021804;068;09;1;1;3;1;3;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;5;75; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;1113;487,114606184937;110150021804;11015002180406809;110150021804068091;202507
1;110150;021902;065;01;1;1;1;4;2;1;1;3;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;2; ;1;1111;3871,6514044148;110150021902;11015002190206501;110150021902065011;202507
1;110150;021902;065;02;1;1;1;4;2;4;2;3;3;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;4;1;4;2; ;1;1111;3871,6514044148;110150021902;11015002190206502;110150021902065021;202507
1;110150;021902;065;03;1;1;1;2;2;5;2;4;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;3;2; ;1;1111;3871,6514044148;110150021902;11015002190206503;110150021902065031;202507
1;110150;021902;065;04;1;3;3;4;3;1;2;3;2;1;0;0;2;1;2; ; ;1; ; ;2;2;1;2;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;1111;3871,6514044148;110150021902;11015002190206504;110150021902065041;202507
1;110150;021902;065;05;1;3;1;4;3;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;1;1;1;1111;3871,6514044148;110150021902;11015002190206505;110150021902065051;202507
1;110150;021902;065;05;2;3;1;4;3;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;2;1;2;5;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;1111;3871,6514044148;110150021902;11015002190206505;110150021902065052;202507
1;110150;021902;065;06;1;3;2;1;2;2;1;1;1;2;2;0;1;1;1; ; ;1; ; ;2;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;1111;3871,6514044148;110150021902;11015002190206506;110150021902065061;202507
1;110150;021902;065;07;1;3;1;2;2;4;2;3;2;2;1;0;1;1;2; ; ;1; ; ;1;1;1;2;1;60;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;1;1111;3871,6514044148;110150021902;11015002190206507;110150021902065071;202507
1;110150;022204;054;01;1;3;2;3;3;2;3;1;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;2;1111;128,844625792063;110150022204;11015002220405401;110150022204054011;202507
1;110150;022204;054;02;1;3;1;4;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;2;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2; ;2; ;2; ;1;4;1;4;2; ;1;1111;128,844625792063;110150022204;11015002220405402;110150022204054021;202507
1;110150;022204;054;03;1;3;5;3;2;4;2;4;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;5;1;5;2; ;1;1111;128,844625792063;110150022204;11015002220405403;110150022204054031;202507
1;110150;022204;054;04;1;3;1;3;2;4;2;1;2;2;2;0;1;1;2; ; ;1; ; ;1;1;1;4;5;150; ; ; ;2; ;1;1;2; ;2; ;2; ;1;35;2; ;2; ;2; ;2; ;2; ;1;4;1;4;2; ;1;1111;128,844625792063;110150022204;11015002220405404;110150022204054041;202507
1;110150;022204;054;05;1;3;1;4;2;5;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;2; ;1;1111;128,844625792063;110150022204;11015002220405405;110150022204054051;202507
1;110150;022204;054;06;1;3;1;3;2;1;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;2;1;2;2; ;1;1111;128,844625792063;110150022204;11015002220405406;110150022204054061;202507
1;110150;022204;054;07;1;3;2;1;2;1;2;1;2;2;1;1;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;2; ;1;1111;128,844625792063;110150022204;11015002220405407;110150022204054071;202507
1;110150;023503;065;01;1;1;1;4;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1;1;2; ;2; ;1;1;1;1;2; ;1;1111;446,962999380004;110150023503;11015002350306501;110150023503065011;202507
1;110150;023503;065;02;1;1;1;4;2;4;2;1;1;3;2;0;1;1;2; ; ;3;2;1;2;1;1;2;1;50;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;4;1;3;2; ;1;1111;446,962999380004;110150023503;11015002350306502;110150023503065021;202507
1;110150;023503;065;03;1;1;1;4;2;1;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;2;2; ;2; ;1;3;1;3;1;1;1;1111;446,962999380004;110150023503;11015002350306503;110150023503065031;202507
1;110150;023503;065;04;1;3;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;140;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;1111;446,962999380004;110150023503;11015002350306504;110150023503065041;202507
1;110150;023503;065;05;1;1;2;1;2;4;2;1;3;3;2;0;1;1;2; ; ;3;2;1;2;1;1;2;1;70;2;2;2;2; ;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2; ;2; ;2; ;1;3;1;3;1;1;1;1111;446,962999380004;110150023503;11015002350306505;110150023503065051;202507
1;110150;023503;065;06;1;3;3;3;3;4;3;4;2;1;1;0;1;1;1; ; ;1; ; ;2;2;1;2;5;80; ; ; ;2; ;1;1;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2; ;2; ;1;2;1;2;1;1;1;1111;446,962999380004;110150023503;11015002350306506;110150023503065061;202507
1;110150;023503;065;07;1;1;1;3;1;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;2; ;1;60;2; ;2; ;2; ;1;1;2; ;2; ;1;1;1;1;1;1;1;1111;446,962999380004;110150023503;11015002350306507;110150023503065071;202507
1;110150;027305;065;01;1;1;1;2;1;2;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;2; ;2; ;2;1112;189,504914434494;110150027305;11015002730506501;110150027305065011;202507
1;110150;027305;065;02;1;1;1;1;1;2;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;2;2; ;2; ;2; ;2; ;1;0;2; ;2; ;1;1;2; ;2; ;1;3;1;3;1;2;1;1112;189,504914434494;110150027305;11015002730506502;110150027305065021;202507
1;110150;027305;065;03;1;1;4;4;3;4;3;3;3;2;1;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;2; ;2; ;2;1112;189,504914434494;110150027305;11015002730506503;110150027305065031;202507
1;110150;027305;065;04;1;1;1;2;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;8;1;8;1;3;1;1112;189,504914434494;110150027305;11015002730506504;110150027305065041;202507
1;110150;027305;065;05;1;2;1;3;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;0;2; ;2; ;2; ;2; ;2; ;1;3;1;3;1;1;1;1112;189,504914434494;110150027305;11015002730506505;110150027305065051;202507
1;110150;027305;065;06;1;4;1;4;3;4;3;1;3;2;1;0;1;1;2; ; ;1; ; ;1;1;1;4;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;1;1112;189,504914434494;110150027305;11015002730506506;110150027305065061;202507
1;110150;027305;065;07;1;2;2;2;1;2;2;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;2; ;2; ;2;1112;189,504914434494;110150027305;11015002730506507;110150027305065071;202507
1;110150;027601;071;01;1;1;2;1;2;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;2;1;1;2; ;1;3;1;3;1;1;1;1113;217,484590483076;110150027601;11015002760107101;110150027601071011;202507
1;110150;027601;071;03;1;1;1;3;2;2;1;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;1;2; ;2; ;1;3;1;3;1;1;1;1113;217,484590483076;110150027601;11015002760107103;110150027601071031;202507
1;110150;027601;071;05;1;1;2;1;1;2;1;1;2;6;3;0;1;1;1; ; ;1; ; ;1;1;2;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;2; ;1;2;1;2;1;2;1;1113;217,484590483076;110150027601;11015002760107105;110150027601071051;202507
1;110150;027601;071;07;1;1;1;4;1;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;2;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;1;1;1;1;1;3;1;3;1;1;1;1113;217,484590483076;110150027601;11015002760107107;110150027601071071;202507
1;110150;027601;071;08;1;1;1;4;2;2;2;1;2;5;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;1000; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;2;2; ;2; ;1;3;1;3;1;3;1;1113;217,484590483076;110150027601;11015002760107108;110150027601071081;202507
1;110150;027601;071;09;1;1;1;1;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;1;1;2; ;2; ;2; ;1;70;2; ;2; ;1;1;2; ;1;1;1;2;1;2;1;1;1;1113;217,484590483076;110150027601;11015002760107109;110150027601071091;202507
1;110150;028903;065;01;1;1;2;2;3;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;140; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;1;1;1113;241,873426704738;110150028903;11015002890306501;110150028903065011;202507
1;110150;028903;065;02;1;1;2;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;1;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;4;2; ;2; ;1;3;1;3;1;1;1;1113;241,873426704738;110150028903;11015002890306502;110150028903065021;202507
1;110150;028903;065;03;1;1;2;1;1;2;1;1;1;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;3;2; ;2;1113;241,873426704738;110150028903;11015002890306503;110150028903065031;202507
1;110150;028903;065;05;1;1;1;2;1;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;25;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;3;1;1113;241,873426704738;110150028903;11015002890306505;110150028903065051;202507
1;110150;028903;065;06;1;1;2;1;1;4;1;1;1;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;2; ;2; ;2;1113;241,873426704738;110150028903;11015002890306506;110150028903065061;202507
1;110150;028903;065;07;1;1;1;4;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;1;1113;241,873426704738;110150028903;11015002890306507;110150028903065071;202507
1;110150;028903;065;08;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;1;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2; ;2; ;1;2;1;2;1;1;2;1113;241,873426704738;110150028903;11015002890306508;110150028903065081;202507
1;110150;030404;054;01;1;3;2;1;2;1;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;2;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;1;1;1112;589,994295732074;110150030404;11015003040405401;110150030404054011;202507
1;110150;030404;054;02;1;3;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;1112;589,994295732074;110150030404;11015003040405402;110150030404054021;202507
1;110150;030404;054;03;1;3;2;2;1;4;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;1;1;1;1112;589,994295732074;110150030404;11015003040405403;110150030404054031;202507
1;110150;030404;054;04;1;3;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;1112;589,994295732074;110150030404;11015003040405404;110150030404054041;202507
1;110150;030404;054;05;1;3;1;3;1;2;1;1;1;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;65;2; ;2; ;1;1;2; ;1;1;1;4;1;4;1;1;1;1112;589,994295732074;110150030404;11015003040405405;110150030404054051;202507
1;110150;030404;054;06;1;3;2;1;1;4;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;1112;589,994295732074;110150030404;11015003040405406;110150030404054061;202507
1;110150;030404;054;07;1;6;1;4;2;5;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;1112;589,994295732074;110150030404;11015003040405407;110150030404054071;202507
2;110150;901101;071;02;1;4;2;1;2;1;1;1;2;3;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;1;1;1;1122;175,013965264664;110150901101;11015090110107102;110150901101071021;202507
2;110150;901101;071;04;1;3;1;4;3;7;3;3;3;1;1;0;1;1;2; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;2; ;2; ;2;1122;175,013965264664;110150901101;11015090110107104;110150901101071041;202507
2;110150;901101;071;05;1;3;1;4;2;4;2;3;2;4;3;0;1;1;2; ; ;1; ; ;2;1;1;4;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;2;2; ;2;1122;175,013965264664;110150901101;11015090110107105;110150901101071051;202507
2;110150;901101;071;06;1;3;1;4;2;5;2;3;2;4;4;0;1;1;3; ; ;1; ; ;2;1;1;4;4;50; ; ; ;2; ;1;1;2; ;2; ;2; ;1;25;2; ;2; ;2; ;2; ;2; ;1;4;1;4;2; ;1;1122;175,013965264664;110150901101;11015090110107106;110150901101071061;202507
2;110150;901101;071;07;1;3;1;4;2;4;2;3;2;2;1;0;1;1;2; ; ;3;2;2;1;3;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;2; ;2; ;2;1122;175,013965264664;110150901101;11015090110107107;110150901101071071;202507
2;110150;901101;071;09;1;3;1;4;2;7;3;3;2;2;1;0;1;1;2; ; ;1; ; ;2;1;1;2;5;20; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;1122;175,013965264664;110150901101;11015090110107109;110150901101071091;202507
2;110150;901701;068;02;1;3;1;2;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;2; ;1;4;1;4;2; ;1;1122;381,660691964148;110150901701;11015090170106802;110150901701068021;202507
2;110150;901701;068;05;1;1;1;1;2;1;2;1;2;2;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;2;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;3;1;2;1;1;1;1122;381,660691964148;110150901701;11015090170106805;110150901701068051;202507
2;110150;901701;068;07;1;1;1;4;2;4;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;2;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;1122;381,660691964148;110150901701;11015090170106807;110150901701068071;202507
2;110150;901701;068;08;1;1;1;6;2;7;3;3;3;4;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;1122;381,660691964148;110150901701;11015090170106808;110150901701068081;202507
